project,sample,file_path,qualified_ratio,mean_depth,median_depth
PRJEB34042,ERR10813708,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813708.depth.txt,1.0,11704.832249589492,4960.0
PRJEB34042,ERR10813364,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813364.depth.txt,0.9783908045977012,1808.8048604269293,775.0
PRJEB34042,ERR10813684,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813684.depth.txt,0.9999343185550084,3957.227914614121,2402.0
PRJEB34042,ERR10813363,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813363.depth.txt,0.999343185550082,22362.97996715928,3165.0
PRJEB34042,ERR10813717,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813717.depth.txt,0.9640065681444993,1486.848275862069,835.0
PRJEB34042,ERR10813047,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813047.depth.txt,0.9892282430213464,6318.568078817734,1252.0
PRJEB34042,ERR10813570,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813570.depth.txt,0.9999343185550084,31876.016420361248,9191.0
PRJEB34042,ERR10812970,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10812970.depth.txt,0.9203284072249588,1562.5265681444992,611.0
PRJEB34042,ERR10813654,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813654.depth.txt,0.9999343185550084,13761.736354679802,3039.0
PRJEB34042,ERR10813059,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813059.depth.txt,0.9986206896551724,23820.94784893268,3642.0
PRJEB34042,ERR10813408,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813408.depth.txt,0.9998686371100164,27174.417011494254,4438.0
PRJEB34042,ERR10813390,../data/processed_data/lofreq_strict_bam_depth/PRJEB34042/ERR10813390.depth.txt,1.0,105026.52630541872,26721.0
PRJNA1037681,SRR26780033,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780033.depth.txt,0.978128078817734,3971.2059770114943,3343.0
PRJNA1037681,SRR26780115,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780115.depth.txt,0.9832512315270936,3209.9960591133004,3019.0
PRJNA1037681,SRR26779994,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26779994.depth.txt,0.981215106732348,2771.100623973728,2568.0
PRJNA1037681,SRR26780237,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780237.depth.txt,0.9890311986863712,9735.15658456486,8495.0
PRJNA1037681,SRR26780127,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780127.depth.txt,0.933070607553366,1126.599802955665,1018.0
PRJNA1037681,SRR26780219,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780219.depth.txt,0.9889655172413792,4033.421937602627,3835.0
PRJNA1037681,SRR26780117,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780117.depth.txt,0.9744499178981938,3532.180492610837,2840.0
PRJNA1037681,SRR26779981,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26779981.depth.txt,0.970049261083744,2788.879146141215,2252.0
PRJNA1037681,SRR26779989,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26779989.depth.txt,0.9632183908045976,1463.0982594417078,1307.0
PRJNA1037681,SRR26779985,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26779985.depth.txt,0.98311986863711,4246.298850574713,3782.0
PRJNA1037681,SRR26780067,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780067.depth.txt,0.9651888341543514,2184.974646962233,1909.0
PRJNA1037681,SRR26779971,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26779971.depth.txt,0.9789819376026272,2158.789490968801,2024.0
PRJNA1037681,SRR26780187,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780187.depth.txt,0.9867323481116584,6719.614975369458,6296.0
PRJNA1037681,SRR26779976,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26779976.depth.txt,0.968735632183908,1863.616617405583,1717.0
PRJNA1037681,SRR26780119,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780119.depth.txt,0.9711658456486044,1971.0371100164205,1779.0
PRJNA1037681,SRR26780205,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780205.depth.txt,0.9619704433497536,1342.9626929392446,1274.0
PRJNA1037681,SRR26780211,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780211.depth.txt,0.9770114942528736,1855.6130706075533,1758.0
PRJNA1037681,SRR26780216,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780216.depth.txt,0.9785221674876848,3196.9240065681447,2539.0
PRJNA1037681,SRR26780050,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780050.depth.txt,0.9492939244663384,1959.8660755336616,1418.0
PRJNA1037681,SRR26780042,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780042.depth.txt,0.977536945812808,2599.8589819376025,2392.0
PRJNA1037681,SRR26780034,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780034.depth.txt,0.975632183908046,1915.295106732348,1808.0
PRJNA1037681,SRR26779973,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26779973.depth.txt,0.9292610837438424,1306.2346141215107,1112.0
PRJNA1037681,SRR26780041,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780041.depth.txt,0.9795730706075534,4778.622725779967,3853.0
PRJNA1037681,SRR26780044,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780044.depth.txt,0.9816748768472906,3420.2765188834155,3004.0
PRJNA1037681,SRR26780206,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780206.depth.txt,0.9892939244663382,9242.72183908046,8807.0
PRJNA1037681,SRR26780126,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780126.depth.txt,0.9508045977011494,1607.4497865353037,1433.0
PRJNA1037681,SRR26780046,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780046.depth.txt,0.96,2276.11921182266,1979.0
PRJNA1037681,SRR26780217,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780217.depth.txt,0.9853530377668308,4589.03527093596,4040.0
PRJNA1037681,SRR26780112,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780112.depth.txt,0.9748440065681444,2741.080065681445,2479.0
PRJNA1037681,SRR26780110,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780110.depth.txt,0.976551724137931,3201.8562889983577,2940.0
PRJNA1037681,SRR26780123,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780123.depth.txt,0.97871921182266,2427.5397701149427,2164.0
PRJNA1037681,SRR26780031,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780031.depth.txt,0.964334975369458,1343.728210180624,1216.0
PRJNA1037681,SRR26780213,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780213.depth.txt,0.9797701149425287,2589.078357963875,2418.0
PRJNA1037681,SRR26779980,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26779980.depth.txt,0.9886371100164204,4476.504499178982,4194.0
PRJNA1037681,SRR26780146,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780146.depth.txt,0.9888998357963876,6605.83986863711,6154.0
PRJNA1037681,SRR26779974,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26779974.depth.txt,0.9801642036124796,4517.613136288998,3891.0
PRJNA1037681,SRR26780048,../data/processed_data/lofreq_strict_bam_depth/PRJNA1037681/SRR26780048.depth.txt,0.9014778325123152,994.7253858784892,893.0
PRJNA1057875,SRR27383097,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383097.depth.txt,0.9900821018062398,13267.628177339902,11977.0
PRJNA1057875,SRR27383081,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383081.depth.txt,0.9441707717569786,1755.8011165845649,1588.0
PRJNA1057875,SRR27383073,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383073.depth.txt,0.986272577996716,11059.445582922825,10299.0
PRJNA1057875,SRR27383079,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383079.depth.txt,0.9785221674876848,11051.738062397371,9868.0
PRJNA1057875,SRR27383094,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383094.depth.txt,0.9736617405582922,11362.835205254516,10507.0
PRJNA1057875,SRR27383067,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383067.depth.txt,0.98752052545156,13697.635205254515,12969.0
PRJNA1057875,SRR27383100,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383100.depth.txt,0.9861412151067324,8700.088472906404,8031.0
PRJNA1057875,SRR27383072,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383072.depth.txt,0.9816748768472906,9248.840985221676,8582.0
PRJNA1057875,SRR27383091,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383091.depth.txt,0.9900821018062398,12227.629885057471,11128.0
PRJNA1057875,SRR27383096,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383096.depth.txt,0.9766174055829228,8126.127816091954,7290.0
PRJNA1057875,SRR27383093,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383093.depth.txt,0.9843021346469624,8444.804137931034,7764.0
PRJNA1057875,SRR27383084,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383084.depth.txt,0.977799671592775,11356.769589490968,10451.0
PRJNA1057875,SRR27383090,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383090.depth.txt,0.9541543513957308,11898.207684729065,11160.0
PRJNA1057875,SRR27383085,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383085.depth.txt,0.9701149425287356,12660.371822660098,12014.0
PRJNA1057875,SRR27383095,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383095.depth.txt,0.9767487684729064,12969.264236453202,11817.0
PRJNA1057875,SRR27383075,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383075.depth.txt,0.9733990147783252,6370.2413136289,5642.0
PRJNA1057875,SRR27383098,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383098.depth.txt,0.9296551724137933,1454.0444663382596,1346.0
PRJNA1057875,SRR27383068,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383068.depth.txt,0.9770114942528736,13214.125582922825,12135.0
PRJNA1057875,SRR27383105,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383105.depth.txt,0.9650574712643678,12788.30870279146,11781.0
PRJNA1057875,SRR27383078,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383078.depth.txt,0.9371428571428572,12481.252545155994,10874.0
PRJNA1057875,SRR27383077,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383077.depth.txt,0.9380623973727422,5525.857274220033,4888.0
PRJNA1057875,SRR27383065,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383065.depth.txt,0.9544827586206897,9804.288538587847,9039.0
PRJNA1057875,SRR27383104,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383104.depth.txt,0.9852216748768472,10622.56223316913,9940.0
PRJNA1057875,SRR27383082,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383082.depth.txt,0.9247947454844008,15562.297274220033,13636.0
PRJNA1057875,SRR27383080,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383080.depth.txt,0.9657142857142856,12557.185221674878,12012.0
PRJNA1057875,SRR27383076,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383076.depth.txt,0.91376026272578,10995.656748768472,9280.0
PRJNA1057875,SRR27383101,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383101.depth.txt,0.9888998357963876,12052.3894909688,11564.0
PRJNA1057875,SRR27383064,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383064.depth.txt,0.990016420361248,10219.88052545156,9209.0
PRJNA1057875,SRR27383102,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383102.depth.txt,0.990016420361248,13305.2386863711,12175.0
PRJNA1057875,SRR27383083,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383083.depth.txt,0.9586863711001642,14449.73116584565,13441.0
PRJNA1057875,SRR27383088,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383088.depth.txt,0.973727422003284,11063.118752052544,10234.0
PRJNA1057875,SRR27383103,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383103.depth.txt,0.9732019704433498,11971.83816091954,10644.0
PRJNA1057875,SRR27383092,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383092.depth.txt,0.986206896551724,12738.858456486045,11687.0
PRJNA1057875,SRR27383089,../data/processed_data/lofreq_strict_bam_depth/PRJNA1057875/SRR27383089.depth.txt,0.9877175697865354,10640.61550082102,9595.0
PRJNA1130896,SRR29692892,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692892.depth.txt,0.9961247947454844,6261.801510673235,5155.0
PRJNA1130896,SRR29692989,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692989.depth.txt,0.9961247947454844,4124.6498522167485,3385.0
PRJNA1130896,SRR29692875,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692875.depth.txt,0.9967816091954024,9685.483612479477,7669.0
PRJNA1130896,SRR29692881,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692881.depth.txt,0.9894252873563218,5383.989556650246,3339.0
PRJNA1130896,SRR29692984,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692984.depth.txt,0.9746469622331692,2210.905484400657,1250.0
PRJNA1130896,SRR29679728,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679728.depth.txt,0.9921182266009853,8143.270935960591,6028.0
PRJNA1130896,SRR29692935,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692935.depth.txt,0.9664367816091954,2679.382594417077,1730.0
PRJNA1130896,SRR29679720,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679720.depth.txt,0.9802298850574712,3100.831198686371,2320.0
PRJNA1130896,SRR29692982,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692982.depth.txt,0.9679474548440066,1514.0302134646963,1199.0
PRJNA1130896,SRR29679754,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679754.depth.txt,0.960656814449918,2253.033825944171,1531.0
PRJNA1130896,SRR29679843,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679843.depth.txt,0.9965188834154352,9682.788243021349,7052.0
PRJNA1130896,SRR29679721,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679721.depth.txt,0.9860098522167488,9977.640328407226,4822.0
PRJNA1130896,SRR29692977,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692977.depth.txt,0.9959934318555008,8910.139770114942,6499.0
PRJNA1130896,SRR29692884,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692884.depth.txt,0.909688013136289,1192.528604269294,785.0
PRJNA1130896,SRR29679854,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679854.depth.txt,0.9949425287356322,6612.8298193760265,5032.0
PRJNA1130896,SRR29693057,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29693057.depth.txt,0.9198686371100164,728.7423973727422,555.0
PRJNA1130896,SRR29679738,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679738.depth.txt,0.9982922824302136,12587.713628899835,10402.0
PRJNA1130896,SRR29692854,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692854.depth.txt,0.912183908045977,1145.712512315271,763.0
PRJNA1130896,SRR29692873,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692873.depth.txt,0.9971100164203612,7847.809064039408,7302.0
PRJNA1130896,SRR29692929,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692929.depth.txt,0.999671592775041,21231.16985221675,16629.0
PRJNA1130896,SRR29679723,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679723.depth.txt,0.9971100164203612,18670.496354679803,14679.0
PRJNA1130896,SRR29692818,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692818.depth.txt,0.9018062397372744,887.4500492610838,622.0
PRJNA1130896,SRR29692965,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692965.depth.txt,0.9920525451559934,7593.937996715927,5393.0
PRJNA1130896,SRR29692857,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692857.depth.txt,0.9824630541871922,4070.697274220033,2061.0
PRJNA1130896,SRR29679737,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679737.depth.txt,0.9978981937602628,42252.50009852217,34270.0
PRJNA1130896,SRR29692933,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692933.depth.txt,0.9879146141215108,7835.645714285714,4684.0
PRJNA1130896,SRR29679809,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679809.depth.txt,0.996847290640394,14504.623776683087,12146.0
PRJNA1130896,SRR29679830,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679830.depth.txt,0.9902134646962232,12038.287159277505,9146.0
PRJNA1130896,SRR29679732,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679732.depth.txt,0.999671592775041,19998.636781609195,18869.0
PRJNA1130896,SRR29693060,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29693060.depth.txt,0.9980295566502464,10233.213990147784,9430.0
PRJNA1130896,SRR29679852,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679852.depth.txt,0.9965188834154352,12806.287816091954,9072.0
PRJNA1130896,SRR29679823,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679823.depth.txt,0.9930377668308704,12173.06633825944,8616.0
PRJNA1130896,SRR29692985,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692985.depth.txt,0.9998029556650246,16116.1147454844,13483.0
PRJNA1130896,SRR29693059,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29693059.depth.txt,0.9880459770114942,5928.882298850574,3236.0
PRJNA1130896,SRR29692941,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692941.depth.txt,0.9961247947454844,8566.424499178982,6314.0
PRJNA1130896,SRR29692828,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692828.depth.txt,0.9301149425287356,2695.0868965517243,1607.0
PRJNA1130896,SRR29692887,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692887.depth.txt,0.9882430213464696,4574.692807881774,2827.0
PRJNA1130896,SRR29692967,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692967.depth.txt,0.9175697865353036,833.288472906404,540.0
PRJNA1130896,SRR29679713,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679713.depth.txt,0.9978981937602628,21750.16880131363,17836.0
PRJNA1130896,SRR29679729,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679729.depth.txt,0.9892939244663382,14282.270738916255,9300.0
PRJNA1130896,SRR29692865,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692865.depth.txt,0.9854187192118228,3585.8921510673235,1793.0
PRJNA1130896,SRR29692936,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692936.depth.txt,0.9858128078817734,2026.2466995073887,1583.0
PRJNA1130896,SRR29679712,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679712.depth.txt,0.9921182266009853,11484.36183908046,7563.0
PRJNA1130896,SRR29693058,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29693058.depth.txt,0.9632840722495896,1773.7184236453202,1236.0
PRJNA1130896,SRR29692974,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692974.depth.txt,0.988768472906404,2111.1575041050905,1540.0
PRJNA1130896,SRR29679731,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679731.depth.txt,0.9917241379310344,19086.12886699508,13028.0
PRJNA1130896,SRR29679753,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679753.depth.txt,0.9992118226600986,27000.21024630541,23653.0
PRJNA1130896,SRR29679836,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679836.depth.txt,0.9894909688013136,3187.249852216749,2689.0
PRJNA1130896,SRR29692943,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692943.depth.txt,0.9974384236453202,15499.595467980296,12568.0
PRJNA1130896,SRR29679842,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679842.depth.txt,0.9724137931034482,1008.6696880131362,818.0
PRJNA1130896,SRR29679706,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679706.depth.txt,0.9944170771756978,16599.30935960591,13422.0
PRJNA1130896,SRR29679709,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679709.depth.txt,0.9948768472906404,9441.92,6259.0
PRJNA1130896,SRR29679716,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679716.depth.txt,0.9795073891625616,4954.016880131363,3267.0
PRJNA1130896,SRR29679851,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679851.depth.txt,0.996912972085386,21335.30548440066,15205.0
PRJNA1130896,SRR29679833,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679833.depth.txt,0.9337931034482758,1613.0233825944172,1092.0
PRJNA1130896,SRR29679704,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679704.depth.txt,0.979047619047619,3749.7626272578,2546.0
PRJNA1130896,SRR29679826,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679826.depth.txt,0.9894909688013136,13011.891362889985,8529.0
PRJNA1130896,SRR29679874,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679874.depth.txt,0.9481773399014778,2307.751855500821,1410.0
PRJNA1130896,SRR29692981,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692981.depth.txt,0.994351395730706,2285.7732676518885,1868.0
PRJNA1130896,SRR29692998,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692998.depth.txt,0.999343185550082,9013.43408866995,8334.0
PRJNA1130896,SRR29692880,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692880.depth.txt,0.9969786535303776,13859.466666666667,9607.0
PRJNA1130896,SRR29692928,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692928.depth.txt,0.9947454844006568,12082.818587848931,8800.0
PRJNA1130896,SRR29692831,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692831.depth.txt,0.9960591133004926,4960.269885057472,3290.0
PRJNA1130896,SRR29692926,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692926.depth.txt,0.966896551724138,1163.2269950738917,949.0
PRJNA1130896,SRR29692991,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692991.depth.txt,0.9986863711001642,11125.404137931037,9860.0
PRJNA1130896,SRR29692975,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692975.depth.txt,0.9890968801313628,1603.1644006568145,1235.0
PRJNA1130896,SRR29679844,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679844.depth.txt,0.9389819376026272,1249.6208866995073,922.0
PRJNA1130896,SRR29679837,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679837.depth.txt,0.9930377668308704,9857.319408866995,6878.0
PRJNA1130896,SRR29692824,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692824.depth.txt,0.9985550082101806,11356.711133004928,9044.0
PRJNA1130896,SRR29692889,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692889.depth.txt,0.9957963875205256,4434.04302134647,3292.0
PRJNA1130896,SRR29679864,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679864.depth.txt,0.9716912972085386,2259.670213464696,1646.0
PRJNA1130896,SRR29679834,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679834.depth.txt,0.9961247947454844,5037.037044334976,3658.0
PRJNA1130896,SRR29679831,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679831.depth.txt,0.980623973727422,6554.391527093596,4988.0
PRJNA1130896,SRR29692939,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29692939.depth.txt,0.9975697865353038,8471.618981937603,6868.0
PRJNA1130896,SRR29679814,../data/processed_data/lofreq_strict_bam_depth/PRJNA1130896/SRR29679814.depth.txt,0.9933004926108374,12193.04801313629,7232.0
PRJNA1195144,SRR31760670,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760670.depth.txt,0.9963218390804598,38800.92216748768,23821.0
PRJNA1195144,SRR31760640,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760640.depth.txt,1.0,138696.28328407224,102307.0
PRJNA1195144,SRR31760622,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760622.depth.txt,1.0,61324.33320197045,44362.0
PRJNA1195144,SRR31760674,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760674.depth.txt,1.0,151937.3591461412,96974.0
PRJNA1195144,SRR31760669,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760669.depth.txt,1.0,20897.599671592776,11507.0
PRJNA1195144,SRR31760676,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760676.depth.txt,1.0,47177.39770114943,38210.0
PRJNA1195144,SRR31760610,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760610.depth.txt,1.0,16603.59842364532,11883.0
PRJNA1195144,SRR31760661,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760661.depth.txt,1.0,101375.80282430214,85814.0
PRJNA1195144,SRR31760653,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760653.depth.txt,1.0,366298.6359277504,260303.0
PRJNA1195144,SRR31760623,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760623.depth.txt,1.0,13216.384564860427,9852.0
PRJNA1195144,SRR31760668,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760668.depth.txt,1.0,66039.22384236453,52710.0
PRJNA1195144,SRR31760654,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760654.depth.txt,1.0,81418.34995073892,51057.0
PRJNA1195144,SRR31760675,../data/processed_data/lofreq_strict_bam_depth/PRJNA1195144/SRR31760675.depth.txt,1.0,11962.634548440066,11057.0
