project,project_label,param_id,TreeCluster_threshold,SampleID,n_haplotypes,n_TreeCluster_branches,TreeCluster_combo,branches,total_frequency,is_cross_branch_sample,year_month,geo_stratum,stratum,virus_clade,collection_date,geographic_location
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679753,2,1,C3,C3,0.9999999999999999,False,2023-12,Oregon,2023-12|Oregon,A.D.1.9,2023/12/13,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679754,2,1,C21,C21,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/21,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679809,2,1,C3,C3,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.9,2023/12/11,"USA: Oregon, Lane County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679814,2,2,C18+C21,C18+C21,1.0,True,2023-10,Oregon,2023-10|Oregon,A.D.1.5,2023/10/22,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679823,2,2,C18+C21,C18+C21,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/7,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679826,2,1,C6,C6,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.3.2,2023/11/12,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679830,2,1,C14,C14,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1,2023/11/17,USA: Oregon
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679833,2,1,C14,C14,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1,2023/11/17,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679834,1,1,C1,C1,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.5.3,2023/11/12,"USA: Oregon, Yamhill County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679837,2,2,C18+C21,C18+C21,1.0,True,2023-11,Washington,2023-11|Washington,A.D.1.5,2023/11/17,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679842,2,2,C18+C21,C18+C21,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/19,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679843,2,1,C1,C1,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.5.3,2023/11/14,"USA: Oregon, Yamhill County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679844,3,1,C9,C9,1.0000000000000002,False,2023-11,Oregon,2023-11|Oregon,A.D.5.2,2023/11/14,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679851,2,2,C18+C21,C18+C21,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/21,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679852,2,2,C18+C21,C18+C21,0.9714777207878003,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/30,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679854,2,2,C18+C21,C18+C21,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/18,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679864,2,2,C18+C21,C18+C21,0.9744375308848368,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/19,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29679874,2,2,C18+C21,C18+C21,1.0,True,2023-10,Oregon,2023-10|Oregon,A.D.1.5,2023/10/13,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692818,2,2,C18+C21,C18+C21,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/27,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692824,2,1,C8,C8,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1,2023/12/31,"USA: Oregon, Baker County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692828,2,1,C3,C3,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.9,2023/12/5,"USA: Oregon, Lane County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692831,2,2,C18+C21,C18+C21,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/2,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692854,2,2,C18+C21,C18+C21,1.0,True,2024-02,Oregon,2024-02|Oregon,A.D.1.5,2024/2/3,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692857,2,2,C18+C21,C18+C21,1.0,True,2024-02,Oregon,2024-02|Oregon,A.D.1.5,2024/2/5,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692865,2,1,C18,C18,0.9999999999999999,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/13,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692873,2,1,C7,C7,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.3.1,2023/12/16,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692875,2,2,C18+C21,C18+C21,1.0,True,2023-12,Washington,2023-12|Washington,A.D.1.5,2023/12/11,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692880,2,1,C16,C16,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/12,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692881,2,1,C21,C21,1.0,False,2023-12,Washington,2023-12|Washington,A.D.1.5,2023/12/10,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692884,2,1,C2,C2,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.1.8,2024/1/18,"USA: Oregon, Columbia County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692887,2,1,C21,C21,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.1.5,2024/1/17,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692889,2,2,C18+C21,C18+C21,1.0,True,2024-01,Oregon,2024-01|Oregon,A.D.1.5,2024/1/2,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692926,1,1,C16,C16,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/29,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692928,2,1,C26,C26,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/30,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692929,2,1,C21,C21,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/22,"USA: Oregon, Columbia County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692933,2,2,C18+C21,C18+C21,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/23,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692935,1,1,C20,C20,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.1.5,2024/1/1,"USA: Oregon, Marion County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692936,2,1,C15,C15,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/28,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692939,2,2,C18+C21,C18+C21,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/28,"USA: Oregon, Marion County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692941,1,1,C20,C20,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/25,"USA: Oregon, Columbia County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692943,2,1,C15,C15,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/30,"USA: Oregon, Yamhill County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692965,2,1,C23,C23,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/10,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692967,2,1,C4,C4,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.6,2023/12/13,USA: Oregon
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692974,2,2,C18+C21,C18+C21,1.0,True,2024-01,Washington,2024-01|Washington,A.D.1.5,2024/1/2,"USA: Washington, Cowlitz County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692975,2,1,C24,C24,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.5.2,2024/1/2,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692977,2,1,C13,C13,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.3.4,2024/1/1,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692981,2,1,C25,C25,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.5.2,2024/1/1,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692982,2,1,C15,C15,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/25,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692984,2,1,C23,C23,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/27,"USA: Oregon, Marion County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692985,3,2,C18+C21,C18+C21,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/27,"USA: Oregon, Lane County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692989,2,1,C19,C19,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/26,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692991,2,1,C15,C15,0.9999999999999999,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/25,"USA: Oregon, Yamhill County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29692998,2,2,C18+C21,C18+C21,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/17,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29693057,2,1,C21,C21,1.0,False,2024-04,Oregon,2024-04|Oregon,A.D.1.5,2024/4/27,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29693058,2,2,C18+C21,C18+C21,1.0,True,2024-04,Oregon,2024-04|Oregon,A.D.1.5,2024/4/24,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29693059,2,1,C5,C5,1.0,False,2024-04,Oregon,2024-04|Oregon,A.D.5.1,2024/4/19,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T10_main,0.015,SRR29693060,2,1,C11,C11,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.3.3,2024/1/10,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679704,2,1,C23,C23,0.9999999999999999,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/7,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679706,2,1,C6,C6,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.3.2,2023/12/1,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679709,3,1,C17,C17,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.5.2,2023/11/28,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679712,2,1,C2,C2,1.0,False,2023-11,Washington,2023-11|Washington,A.D.1.8,2023/11/25,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679713,1,1,C19,C19,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/25,"USA: Oregon, Columbia County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679716,2,2,C18+C20,C18+C20,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/23,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679720,2,1,C10,C10,1.0,False,2023-11,Maryland,2023-11|Maryland,A.D.3,2023/11/12,"USA: Maryland, Queen Anne's County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679721,3,1,C8,C8,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1,2023/11/12,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679723,2,2,C18+C20,C18+C20,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/10,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679728,2,2,C18+C20,C18+C20,1.0,True,2023-11,Washington,2023-11|Washington,A.D.1.5,2023/11/4,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679729,2,2,C18+C20,C18+C20,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/3,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679731,2,1,C12,C12,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.3,2023/11/1,"USA: Oregon, Yamhill County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679732,3,1,C4,C4,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1.6,2023/11/1,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679737,2,1,C25,C25,1.0,False,2023-12,Washington,2023-12|Washington,A.D.5.2,2023/12/6,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679738,2,2,C18+C20,C18+C20,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/5,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679753,2,1,C3,C3,0.9999999999999999,False,2023-12,Oregon,2023-12|Oregon,A.D.1.9,2023/12/13,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679754,2,1,C20,C20,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/21,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679809,2,1,C3,C3,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.9,2023/12/11,"USA: Oregon, Lane County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679814,2,2,C18+C20,C18+C20,1.0,True,2023-10,Oregon,2023-10|Oregon,A.D.1.5,2023/10/22,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679823,2,2,C18+C20,C18+C20,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/7,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679826,2,1,C6,C6,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.3.2,2023/11/12,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679830,2,1,C14,C14,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1,2023/11/17,USA: Oregon
PRJNA1130896,United States,TF003_T15,0.015,SRR29679833,2,1,C14,C14,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1,2023/11/17,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679834,1,1,C1,C1,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.5.3,2023/11/12,"USA: Oregon, Yamhill County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679837,2,2,C18+C20,C18+C20,1.0,True,2023-11,Washington,2023-11|Washington,A.D.1.5,2023/11/17,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679842,2,2,C18+C20,C18+C20,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/19,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679843,2,1,C1,C1,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.5.3,2023/11/14,"USA: Oregon, Yamhill County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679844,3,1,C9,C9,1.0000000000000002,False,2023-11,Oregon,2023-11|Oregon,A.D.5.2,2023/11/14,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679851,2,2,C18+C20,C18+C20,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/21,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679852,2,2,C18+C20,C18+C20,0.9714777207878003,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/30,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679854,2,2,C18+C20,C18+C20,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/18,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679864,2,2,C18+C20,C18+C20,0.9744375308848368,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/19,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29679874,2,2,C18+C20,C18+C20,1.0,True,2023-10,Oregon,2023-10|Oregon,A.D.1.5,2023/10/13,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692818,2,2,C18+C20,C18+C20,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/27,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692824,2,1,C8,C8,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1,2023/12/31,"USA: Oregon, Baker County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692828,2,1,C3,C3,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.9,2023/12/5,"USA: Oregon, Lane County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692831,2,2,C18+C20,C18+C20,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/2,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692854,2,2,C18+C20,C18+C20,1.0,True,2024-02,Oregon,2024-02|Oregon,A.D.1.5,2024/2/3,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692857,2,2,C18+C20,C18+C20,1.0,True,2024-02,Oregon,2024-02|Oregon,A.D.1.5,2024/2/5,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692865,2,1,C18,C18,0.9999999999999999,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/13,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692873,2,1,C7,C7,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.3.1,2023/12/16,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692875,2,2,C18+C20,C18+C20,1.0,True,2023-12,Washington,2023-12|Washington,A.D.1.5,2023/12/11,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692880,2,1,C16,C16,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/12,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692881,2,1,C20,C20,1.0,False,2023-12,Washington,2023-12|Washington,A.D.1.5,2023/12/10,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692884,2,1,C2,C2,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.1.8,2024/1/18,"USA: Oregon, Columbia County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692887,2,1,C20,C20,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.1.5,2024/1/17,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692889,2,2,C18+C20,C18+C20,1.0,True,2024-01,Oregon,2024-01|Oregon,A.D.1.5,2024/1/2,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692926,1,1,C16,C16,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/29,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692928,2,1,C26,C26,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/30,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692929,2,1,C20,C20,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/22,"USA: Oregon, Columbia County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692933,2,2,C18+C20,C18+C20,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/23,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692935,1,1,C19,C19,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.1.5,2024/1/1,"USA: Oregon, Marion County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692936,2,1,C15,C15,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/28,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692939,2,2,C18+C20,C18+C20,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/28,"USA: Oregon, Marion County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692941,1,1,C19,C19,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/25,"USA: Oregon, Columbia County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692943,2,1,C15,C15,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/30,"USA: Oregon, Yamhill County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692965,2,1,C21,C21,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/10,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692967,2,1,C4,C4,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.1.6,2023/12/13,USA: Oregon
PRJNA1130896,United States,TF003_T15,0.015,SRR29692974,2,2,C18+C20,C18+C20,1.0,True,2024-01,Washington,2024-01|Washington,A.D.1.5,2024/1/2,"USA: Washington, Cowlitz County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692975,2,1,C24,C24,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.5.2,2024/1/2,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692977,2,1,C13,C13,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.3.4,2024/1/1,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692981,2,1,C25,C25,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.5.2,2024/1/1,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692982,2,1,C15,C15,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/25,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692984,2,1,C21,C21,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/27,"USA: Oregon, Marion County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692985,3,2,C18+C20,C18+C20,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/27,"USA: Oregon, Lane County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692989,2,1,C22,C22,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/26,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692991,2,1,C15,C15,0.9999999999999999,False,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/25,"USA: Oregon, Yamhill County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29692998,2,2,C18+C20,C18+C20,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.1.5,2023/12/17,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29693057,2,1,C20,C20,1.0,False,2024-04,Oregon,2024-04|Oregon,A.D.1.5,2024/4/27,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29693058,2,2,C18+C20,C18+C20,1.0,True,2024-04,Oregon,2024-04|Oregon,A.D.1.5,2024/4/24,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29693059,2,1,C5,C5,1.0,False,2024-04,Oregon,2024-04|Oregon,A.D.5.1,2024/4/19,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T15,0.015,SRR29693060,2,1,C11,C11,1.0,False,2024-01,Oregon,2024-01|Oregon,A.D.3.3,2024/1/10,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T5_existing,0.015,SRR29679704,2,2,C19+Unclustered,C19+Unclustered,1.0,True,2023-12,Oregon,2023-12|Oregon,A.D.5.2,2023/12/7,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T5_existing,0.015,SRR29679706,2,1,C6,C6,1.0,False,2023-12,Oregon,2023-12|Oregon,A.D.3.2,2023/12/1,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T5_existing,0.015,SRR29679709,2,2,C19+Unclustered,C19+Unclustered,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.5.2,2023/11/28,"USA: Oregon, Clackamas County"
PRJNA1130896,United States,TF003_T5_existing,0.015,SRR29679712,2,1,C2,C2,1.0,False,2023-11,Washington,2023-11|Washington,A.D.1.8,2023/11/25,"USA: Washington, Clark County"
PRJNA1130896,United States,TF003_T5_existing,0.015,SRR29679713,1,1,C20,C20,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/25,"USA: Oregon, Columbia County"
PRJNA1130896,United States,TF003_T5_existing,0.015,SRR29679716,2,2,C18+C21,C18+C21,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/23,"USA: Oregon, Multnomah County"
PRJNA1130896,United States,TF003_T5_existing,0.015,SRR29679720,2,1,C10,C10,1.0,False,2023-11,Maryland,2023-11|Maryland,A.D.3,2023/11/12,"USA: Maryland, Queen Anne's County"
PRJNA1130896,United States,TF003_T5_existing,0.015,SRR29679721,3,1,C8,C8,1.0,False,2023-11,Oregon,2023-11|Oregon,A.D.1,2023/11/12,"USA: Oregon, Washington County"
PRJNA1130896,United States,TF003_T5_existing,0.015,SRR29679723,2,2,C18+C21,C18+C21,1.0,True,2023-11,Oregon,2023-11|Oregon,A.D.1.5,2023/11/10,"USA: Oregon, Clackamas County"
